"Rue de la Mairie, Loyettes, Belley, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01360, France";"45.7741539";"5.2037435"
"Le Bourg, Les Chaumes, Lurcy-le-Bourg, Cosne-Cours-sur-Loire, Nièvre, Bourgogne-Franche-Comté, France métropolitaine, 58700, France";"47.1611349";"3.3860903"
"Tabac Presse, 55, Chemin du Pré Blanc, Les Varennes, Le Chanayron, Massieux, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01600, France";"45.9089929";"4.8163055"
"2, Rue de Laye, La Côte, Meximieux, Belley, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01800, France";"45.9117486";"5.2019375"
"55, Place de la Gare, Les Badelles, Mézériat, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01660, France";"46.234561";"5.046819"
"Chemin des Platières, Gaillebeau, Mionnay, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01390, France";"45.9031817";"4.9407701"
"Rue de la Dombes, Domaine de Miribel, Miribel, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01700, France";"45.8710291";"4.9230371"
"Rue de Saint-Martin, Miribel, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01700, France";"45.8279862";"4.9626355"
"Rue des Écoles, Le Mas Rillier, Miribel, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01700, France";"45.825281";"4.9524432"
"Grande Rue, Misérieux, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01600, France";"45.9804973";"4.8069385"
"Montée Saint-Vincent, Avaneins-d'en-Bas, Flurieux, Mogneneins, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01140, France";"46.1424936";"4.807821"
"1605, Route du Village, Le Haut Montagnat, La Culatte, Montagnat, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01250, France";"46.1698655";"5.2835168"
"Chemin de Betheneins, Betheneins, Montceaux, Bourg-en-Bresse, Ain, Auvergne-Rhône-Alpes, France métropolitaine, 01090, France";"46.0943946";"4.7972808"
